PH2015_01D	PH2015_01U	PH2015_02D	PH2015_02U	PH2015_03D	PH2015_03U	PH2015_04D	PH2015_04U	PH2015_05S	PH2015_09S	PH2015_10S	PH2015_11S	PH2015_12D	PH2015_12U	PH2017_01_SCD_O_A	PH2017_02_FOX_O_A	PH2017_03_ELD_O_A	PH2017_04_SCI_O_A	PH2017_05_CCC_O_A	PH2017_06_SFM_O_A	PH2017_07_MST_O_A	PH2017_08_TRC_O_A	PH2017_09_SFU_O_A	PH2017_13_LAR_U_A	PH2017_14_LAR_D_A	PH2017_15_JOR_U_A	PH2017_16_JOR_D_A	PH2017_17_BER_D_A	PH2017_18_LLB_O_A	PH2017_19_SFW_U_A	PH2017_20_SFW_D_A	PH2017_24_DOB_U_A	PH2017_25_DOB_D_A	PH2017_26_ELK_O_A	PH2017_28_MFU_U_A	PH2017_29_MFU_D_A	PH2017_30_WIL_O_A	PH2017_31_RDM_U_A	PH2017_32_RDM_D_A	PH2017_33_LGB_O_A	PH2017_34_RAT_O_A	PH2017_35_SFW_U_B	PH2017_36_ELK_O_B	PH2017_37_MFU_D_B	PH2017_38_RDM_U_B	PH2017_39_LGB_O_B	PH2017_40_RAT_O_B
0.7950539785465457	0.8006542031220913	0.7613599062133646	0.7202628251445087	0.7874096503223287	0.7899938639551192	0.7902360622802612	0.7884685301225433	0.7778493506493507	0.7166199721792285	0	0.863693873534456	0.9983760533707866	0.9985561778088905	0.7285482787241612	0.8002241462664264	0.8091264587246358	0.7431277968268728	0.7867429294870346	0.758057887629895	0.6969787219960952	0.6825971854535321	0.7813181216257513	0.7657753791221193	0.7632639494785824	0.7653980916282861	0.8471227935952784	0.7382672934855607	0.7949035131123205	0.7962087958173736	0.7731988651659798	0.8645535540814344	0.8639897811840498	0.76671388101983	0.7765085162684955	0.5490259440494876	0.7381596351647484	0.765340714040508	0.7676613108900789	0.7798730472775237	0.7853956429468577	0.7755291035168161	0.7675804768403307	0.5439413339541381	0.768573614416865	0.7790536486458527	0.7803531300160513
0.8187845303867403	0.8057781087118392	0.7650096836668818	0.8164723666429996	0.8322437238493724	0.8313822235669235	0.8311987976036749	0.8283614255574965	0.7812429224985279	0.8424214594573911	0.863693873534456	0	0.9962821090581343	0.9971404541631623	0.8289221781435648	0.7681875760661684	0.7830942141592281	0.789908256880734	0.82697360491744	0.8082611890234163	0.8584191298571904	0.8392494640383995	0.7851871551093677	0.7974702867735253	0.7980294480691236	0.7822039764183594	0.5949070575789632	0.7880494426153758	0.7684278439595382	0.7362005978080371	0.7808123721536628	0.06342699962245833	0.0639995686633957	0.8006002787008254	0.8495011191623355	0.8608414876651376	0.8577660585144541	0.774187527704547	0.7734743957773867	0.7858150944241582	0.8061741955084014	0.7610343177984238	0.8003573023671282	0.8595382023585374	0.7749496725825485	0.7858780685190181	0.804117782378652
0.9995134609146935	0.9999555575307764	0.9978784764809229	0.9986189874533541	0.9988901631460175	0.99806481339272	0.9985891497630837	0.9983822577798693	0.9983683628318584	0.9992536617221757	0.9983760533707866	0.9962821090581343	0	0.7833333333333334	0.9989687754808384	0.9987797628359564	0.9968180683803344	0.9967947161381185	0.9987108833671726	0.997099827007225	0.9968312806409183	0.9985295469166438	0.998196743372359	0.9989869368168488	0.9989430321426636	0.9988919169836183	0.9966719574010547	0.9974495042988194	0.9989390512884943	0.9970095107363467	0.9985241869363213	0.9966577173853487	0.9965479452054794	0.9988252799749393	0.9989538046637063	0.9986321810494903	0.9989582323868592	0.9988254504827112	0.998755057578587	0.9983308250102613	0.9987742899850522	0.9980032328610821	0.9989425085759975	0.9986715127208924	0.9987820767008441	0.998432256999835	0.9983398380613969
0.9998387616897776	1	0.9986449864498645	0.9986804679940181	0.9990406966018522	0.9987133929665483	0.9990172642762284	0.9987969483568074	0.9988135967332524	0.9991616208663251	0.9985561778088905	0.9971404541631623	0.7833333333333334	0	0.999090277944028	0.9987198301433166	0.9968315109343936	0.9976785800648064	0.9989390432098766	0.997465659688783	0.9973814199845266	0.9989681502373254	0.9988724226804123	0.9993881839704201	0.9993510180903707	0.9991334747661876	0.9978084705162836	0.9982784768619093	0.9989410617249547	0.9978518771664306	0.9987454317351225	0.9975456776656667	0.9974911371693483	0.999192477011644	0.9990483927120807	0.9989078904912011	0.9988630865989356	0.9989994568480033	0.9991248870822041	0.9987987987987988	0.9988365155131265	0.9986409178545466	0.9992793163801091	0.9988741837832428	0.9990107964501723	0.9987925025384891	0.9988378511868445
0.7705460688521596	0.7856329906293865	0.6806906570067852	0.32934806629834257	0.7611684159184927	0.7434958729513059	0.7324652026972915	0.7377019058913926	0.6717698117076171	0.6187235156492857	0.7285482787241612	0.8289221781435648	0.9989687754808384	0.999090277944028	0	0.7320938895883277	0.8024534774924629	0.6758247609311439	0.7431866191086332	0.660687724210342	0.7604244189755257	0.6132249181182682	0.667450794564132	0.7176014532714827	0.7160788806153342	0.7173321467079703	0.8179532310787025	0.7071658425555294	0.7199814710650829	0.7695606424586551	0.7161043398271953	0.8276868815518762	0.8278050978625027	0.7146719451552165	0.7291701101410947	0.661987500409018	0.7118665153093753	0.6823876070511606	0.6853118161925602	0.6691821542340255	0.7271246266630464	0.7287976498809297	0.7149004927369296	0.6609740462532256	0.684071766075464	0.668807543173394	0.7254134833347327
0.7993903600685844	0.7700430546113755	0.6997357825868142	0.7280838982559824	0.774867256637168	0.763366108465202	0.7548892955825887	0.7574745186862967	0.6847653680993462	0.7688300555546398	0.8002241462664264	0.7681875760661684	0.9987797628359564	0.9987198301433166	0.7320938895883277	0	0.6443342776203966	0.7458320376970363	0.7603558466151176	0.7140145365536877	0.816337973233222	0.757824990522655	0.6855771245689901	0.7268787188716668	0.7255072893868013	0.7307729741303798	0.7915029758404103	0.7497884658205299	0.361810871039628	0.7210782753470607	0.7069095857272453	0.7668521345216406	0.7670096494682946	0.7273057239301659	0.7711583303228349	0.775520957269606	0.7804694929676159	0.7135558254767	0.7167204845520377	0.6854671280276817	0.703476360746921	0.7021150263098627	0.7275251023020207	0.7748283283796249	0.716980771436217	0.68491697683837	0.6986783621130473
0.6403838734567902	0.7048992132896648	0.7402689700415481	0.7807647231174919	0.8031680517597188	0.8068478314379953	0.8140607673541805	0.8057430007178751	0.7386702192079447	0.8301913085023789	0.8091264587246358	0.7830942141592281	0.9968180683803344	0.9968315109343936	0.8024534774924629	0.6443342776203966	0	0.6143453510436433	0.8019200326814072	0.708334846558925	0.7752298742728466	0.8263504975517295	0.7434719821973912	0.7800013707079707	0.7774252564785439	0.7657959980967167	0.8107283035324903	0.7596053037311131	0.6858290129104402	0.5948225825175096	0.6431912749076061	0.7843520956379421	0.7843165160463959	0.7722361894407828	0.8433917072404585	0.8314662890934077	0.8415528629898287	0.7594197943884154	0.7633458828072207	0.7428468727534149	0.7701931464174454	0.6240071888225405	0.7733473948750168	0.8305180652192137	0.7639944963429647	0.7413008404170781	0.7664244328783266
0.5574874548815917	0.6189204837879567	0.6895998758502961	0.6455387979228265	0.7692347560185545	0.7712565141864505	0.7763585009063699	0.7690396041840815	0.7262630123434584	0.7503008779717866	0.7431277968268728	0.789908256880734	0.9967947161381185	0.9976785800648064	0.6758247609311439	0.7458320376970363	0.6143453510436433	0	0.7637245253126577	0.6127583108715184	0.7180653162463828	0.7371587501972542	0.7296183677066808	0.7309359131500613	0.7334981676895227	0.7152398444767788	0.7976751869762412	0.7147078229438595	0.74272950636587	0.5551551127128824	0.5180963755322464	0.7884615384615385	0.7883923825010164	0.7199782253674469	0.7999735389733121	0.7608353918706491	0.7921369193154034	0.7108105591507984	0.7103779687644395	0.7256132981813307	0.7549008289270129	0.517348450319052	0.7198850500205267	0.7609070387851425	0.7084211257496121	0.7264662395268605	0.750421662032183
0.8130016492578339	0.7957515971015148	0.7360884051072987	0.7239332534051377	0.3276245487364621	0.23762843654540405	0.2642293943158482	0.23185483870967744	0.7367865888114522	0.7485492245562834	0.7867429294870346	0.82697360491744	0.9987108833671726	0.9989390432098766	0.7431866191086332	0.7603558466151176	0.8019200326814072	0.7637245253126577	0	0.7806666345087068	0.8053381497090106	0.7556547469782838	0.7384954686138961	0.7417811873355777	0.739807016565341	0.740140348126078	0.8267352065500557	0.7846986838050799	0.7613511857230403	0.7798706240487062	0.7477688097226087	0.8283678139002765	0.8281484659944218	0.7373501450650513	0.7555694007105933	0.7721449045135891	0.7536226877838995	0.7445281938746302	0.7463895671266064	0.7375818828373573	0.7247824621910368	0.75082	0.7386233996704271	0.7713174931009945	0.7472984992713991	0.7369014084507042	0.7227910801339155
0.6963912669479375	0.7959452871849282	0.7167561428866406	0.65209733021313	0.7849964762078776	0.7816825664047886	0.7888184266898556	0.7816034408210637	0.7420454802068513	0.7659460849271178	0.758057887629895	0.8082611890234163	0.997099827007225	0.997465659688783	0.660687724210342	0.7140145365536877	0.708334846558925	0.6127583108715184	0.7806666345087068	0	0.7453815816785442	0.7541971163341892	0.7418410134670423	0.7702408417602794	0.7717892903787549	0.7611500011706038	0.811055001216841	0.7162885994438754	0.7222183740851054	0.7152735342360016	0.7516179970197718	0.8070380306138552	0.8068935041979673	0.7712130868918632	0.8034931991659174	0.7718490503987503	0.7971593606583319	0.7463150621833257	0.7450200114351058	0.7432674642649102	0.7678102104895919	0.7403308107575123	0.7708671543926967	0.771420303036567	0.744683286404322	0.7434929197572488	0.7613113849549384
0.7765497967479675	0.8319227203397433	0.7617837766309382	0.7500308573403441	0.8068716489769121	0.808620439017299	0.8158429692452294	0.8095876555406581	0.8002909818363682	0.7673762981696067	0.6969787219960952	0.8584191298571904	0.9968312806409183	0.9973814199845266	0.7604244189755257	0.816337973233222	0.7752298742728466	0.7180653162463828	0.8053381497090106	0.7453815816785442	0	0.7289883556288171	0.8013596344589323	0.7909944134078212	0.7888969389603333	0.770557127044644	0.8500858833259113	0.7092033053680692	0.8125608899562725	0.7823541022435686	0.793591400775563	0.8591387998167659	0.8586952963896435	0.7887805523691873	0.8247111706951619	0.771804681927242	0.809299454788602	0.7886492461838794	0.7915406449211297	0.799760679129414	0.8139634088539197	0.7910601345246462	0.7896071530070174	0.7703908426183843	0.7910746727535287	0.7992474044521013	0.8131391962725684
0.8253479544495994	0.7927343377689797	0.7310112940770755	0.6474081318988403	0.7719925369230501	0.7532897975256785	0.7420898118951832	0.7493618946076056	0.7254892540277378	0.6072131994446418	0.6825971854535321	0.8392494640383995	0.9985295469166438	0.9989681502373254	0.6132249181182682	0.757824990522655	0.8263504975517295	0.7371587501972542	0.7556547469782838	0.7541971163341892	0.7289883556288171	0	0.7232687463362854	0.7107917337199853	0.7146287196068702	0.7123214165940036	0.8264240978228452	0.7201458695487869	0.7424357875353208	0.7870270064807952	0.7172243510605891	0.8368724776524723	0.8368316831683169	0.7037025286335226	0.7201670467671711	0.638274660500863	0.707090292833369	0.7262613447838392	0.7243909550343398	0.7234823694670136	0.7355007486138305	0.7324305590776149	0.7022929694902406	0.6369555970027159	0.723807516456435	0.7242708200076756	0.7307792758969671
0.7968296549201316	0.7639702521916156	0.6149488040544717	0.6819833852544133	0.7488965274793953	0.7366892897325155	0.7274975272007913	0.7315719003838258	0.08767989134693238	0.722015193922431	0.7813181216257513	0.7851871551093677	0.998196743372359	0.9988724226804123	0.667450794564132	0.6855771245689901	0.7434719821973912	0.7296183677066808	0.7384954686138961	0.7418410134670423	0.8013596344589323	0.7232687463362854	0	0.6878707338109236	0.6922954473097739	0.6912827755375096	0.7947440156742482	0.7270219253666328	0.6755685640009453	0.6628889250890135	0.6774066091954023	0.7824689618737343	0.7826077386978915	0.6832678025338575	0.7436875225585738	0.7417883954598009	0.7553715593414277	0.6629871215922395	0.6613219411155496	0.08477531159740835	0.7116354730223717	0.6754440154440154	0.6805785195885617	0.7409019505170834	0.6602903596163106	0.09435676461426643	0.7077978496180719
0.8117717430314632	0.7358745721168067	0.6460295827153565	0.7141828135129296	0.7558213685288604	0.7438351981896226	0.7330865199310274	0.7388331330836101	0.6889094895976324	0.7311889173545877	0.7657753791221193	0.7974702867735253	0.9989869368168488	0.9993881839704201	0.7176014532714827	0.7268787188716668	0.7800013707079707	0.7309359131500613	0.7417811873355777	0.7702408417602794	0.7909944134078212	0.7107917337199853	0.6878707338109236	0	0.07209429112905319	0.5626815642458101	0.7990801105555203	0.7551955126911748	0.7065820636996712	0.7088174830175188	0.6323496782782339	0.7941915908105766	0.7942744452149791	0.31035098687148344	0.7456775482179638	0.728445238368377	0.7445843909135896	0.6803732174484635	0.6785104140162117	0.6896490606168026	0.703164487418965	0.651658582381474	0.31064169699121325	0.7289744222386709	0.677759179069175	0.6908532471682705	0.698599063622836
0.8094417475728155	0.7327997603201438	0.6466390377034267	0.7145139910297615	0.753147728161414	0.7443220922229868	0.7337614772669199	0.740101125195841	0.6916853529464526	0.7291749796498173	0.7632639494785824	0.7980294480691236	0.9989430321426636	0.9993510180903707	0.7160788806153342	0.7255072893868013	0.7774252564785439	0.7334981676895227	0.739807016565341	0.7717892903787549	0.7888969389603333	0.7146287196068702	0.6922954473097739	0.07209429112905319	0	0.5648019315763627	0.8009667390656275	0.7564332247557003	0.7076046304541407	0.7120522640234287	0.635091636431296	0.7967943671827168	0.7968777330767884	0.3244419642857143	0.7457784346404202	0.7312643185601503	0.746091176423326	0.6766204986149584	0.6805263254213715	0.6924599636195028	0.700214767088795	0.6537878041572258	0.3285382317140644	0.7311982787156571	0.6809079260479589	0.6919471970808142	0.6999908583965628
0.7880674862951726	0.7038183214277404	0.6470086381571931	0.7048564993936595	0.7531809247956966	0.7471067458504644	0.7351228746963852	0.7377873698038848	0.6894644441507939	0.7315300901621585	0.7653980916282861	0.7822039764183594	0.9988919169836183	0.9991334747661876	0.7173321467079703	0.7307729741303798	0.7657959980967167	0.7152398444767788	0.740140348126078	0.7611500011706038	0.770557127044644	0.7123214165940036	0.6912827755375096	0.5626815642458101	0.5648019315763627	0	0.7888519325610736	0.7252297132735526	0.7084774924725552	0.7076941601444913	0.6365801288307632	0.780657530355748	0.7802296673375163	0.5135236195936682	0.7396793918360601	0.7359737109233866	0.7530244465639276	0.6880726880726881	0.6884333709390595	0.6906860722457707	0.7033148634198504	0.6402198539900981	0.5139083780437474	0.7341316536305116	0.688457785685588	0.6905845621426421	0.7013947590870668
0.8300188171051175	0.8162157577813587	0.7863818751223332	0.8110152148767684	0.8314038355061157	0.8315803667745415	0.8295853613455733	0.8269843012405313	0.7928907997307449	0.8325710429631852	0.8471227935952784	0.5949070575789632	0.9966719574010547	0.9978084705162836	0.8179532310787025	0.7915029758404103	0.8107283035324903	0.7976751869762412	0.8267352065500557	0.811055001216841	0.8500858833259113	0.8264240978228452	0.7947440156742482	0.7990801105555203	0.8009667390656275	0.7888519325610736	0	0.8018242576969432	0.7909496913174833	0.7712170291531699	0.7908563040991213	0.5958715254489902	0.5960958164139627	0.8044405782693343	0.8342389782085037	0.8415051089785928	0.8426582761250954	0.7919224268303532	0.7911119941717994	0.7937855542147905	0.8117469879518072	0.7779881600076697	0.8037583009519109	0.8410440762738357	0.7912036934767722	0.7943941391308106	0.8087873617973544
0.7791534214488874	0.7800993723849372	0.7156522355275278	0.6973534083536544	0.7902383708568593	0.7906387149005071	0.7864987524312854	0.786918731892365	0.7269122888415547	0.7253112821975097	0.7382672934855607	0.7880494426153758	0.9974495042988194	0.9982784768619093	0.7071658425555294	0.7497884658205299	0.7596053037311131	0.7147078229438595	0.7846986838050799	0.7162885994438754	0.7092033053680692	0.7201458695487869	0.7270219253666328	0.7551955126911748	0.7564332247557003	0.7252297132735526	0.8018242576969432	0	0.7447280334728034	0.7144133498573363	0.7431046602985568	0.7867470568064922	0.7863370015721023	0.7574504463309409	0.7817677555015771	0.7351347105490535	0.7759703836661431	0.7320574162679425	0.7314838489729822	0.7273660396329968	0.7468637895423416	0.7224258809512899	0.7568810962366228	0.7345258544097613	0.7303998975715932	0.7282501417441885	0.7429025469226475
0.8087859147234846	0.7583990089916918	0.6885826928437736	0.7198185624563853	0.7745895230648944	0.7607089030524232	0.7512998414619595	0.7545308310991957	0.6756980923417197	0.7535668375363032	0.7949035131123205	0.7684278439595382	0.9989390512884943	0.9989410617249547	0.7199814710650829	0.361810871039628	0.6858290129104402	0.74272950636587	0.7613511857230403	0.7222183740851054	0.8125608899562725	0.7424357875353208	0.6755685640009453	0.7065820636996712	0.7076046304541407	0.7084774924725552	0.7909496913174833	0.7447280334728034	0	0.7284927345680412	0.6899108178654293	0.7674397349480178	0.7679799017928514	0.7067039594441046	0.7583393820809795	0.7637879923119523	0.7648078590002889	0.7017327643293357	0.7013257748925665	0.6753282476344166	0.6967457294769788	0.692240373395566	0.7074746071707614	0.7627443276691876	0.7019257145992209	0.675649344681164	0.6903942545073688
0.6776144852224748	0.5988787620483902	0.6620890774125132	0.7435517823683176	0.782380351672116	0.7850443657762861	0.7875599891024163	0.7823707524952339	0.6591454290668123	0.7975968313211715	0.7962087958173736	0.7362005978080371	0.9970095107363467	0.9978518771664306	0.7695606424586551	0.7210782753470607	0.5948225825175096	0.5551551127128824	0.7798706240487062	0.7152735342360016	0.7823541022435686	0.7870270064807952	0.6628889250890135	0.7088174830175188	0.7120522640234287	0.7076941601444913	0.7712170291531699	0.7144133498573363	0.7284927345680412	0	0.49055251844381936	0.734961110564143	0.7341805405050406	0.704286093418259	0.8106620065016817	0.79697753032412	0.8160415464512406	0.6938934911242604	0.6937979945048494	0.6637280485224628	0.745540300737835	0.3840112201963534	0.704541465555068	0.7966047469556697	0.6932173504173034	0.6647653616800623	0.7426979998619007
0.7051043713815265	0.40880367269781254	0.6801520822194499	0.6980368981883323	0.758099225291494	0.7502172338884866	0.7385163224971035	0.7439311303603892	0.6729451741966129	0.7293492015184764	0.7731988651659798	0.7808123721536628	0.9985241869363213	0.9987454317351225	0.7161043398271953	0.7069095857272453	0.6431912749076061	0.5180963755322464	0.7477688097226087	0.7516179970197718	0.793591400775563	0.7172243510605891	0.6774066091954023	0.6323496782782339	0.635091636431296	0.6365801288307632	0.7908563040991213	0.7431046602985568	0.6899108178654293	0.49055251844381936	0	0.7783581090129905	0.7783357885808669	0.6089447834499181	0.7426356589147286	0.7360726529535864	0.7511405988947436	0.6420063173117175	0.6413312898526045	0.672230404189167	0.7075060085043446	0.18537287954763684	0.6121093605873889	0.7355244639456909	0.6397081122062168	0.6720331102886211	0.7039972180533695
